SERIALNO,OCCP,AGEP,SEX,RAC1P,HISP,SCHL,STATE,PUMA,ESR,WAGP,COW,WKHP
2022HU0090439,3258.0,35,2,1,1,22.0,21,2300,1.0,15000.0,1.0,24.0
2022HU0090439,,9,2,1,1,6.0,21,2300,,,,
2022HU0090439,,6,2,1,1,1.0,21,2300,,,,
2022HU0090439,,11,2,9,1,8.0,21,2300,,,,
2022HU0090451,5860.0,57,2,1,1,17.0,21,1100,1.0,23000.0,1.0,40.0
2022HU0090451,7200.0,63,1,1,1,14.0,21,1100,6.0,0.0,6.0,
2022HU0090504,205.0,77,1,1,1,20.0,21,1400,1.0,26000.0,1.0,14.0
2022HU0090504,,75,2,1,1,17.0,21,1400,6.0,0.0,,
2022HU0090542,5120.0,51,2,1,1,21.0,21,2500,1.0,135000.0,7.0,40.0
2022HU0090542,1050.0,53,1,1,1,16.0,21,2500,1.0,78000.0,1.0,40.0
2022HU0090542,4700.0,22,2,1,1,17.0,21,2500,1.0,28000.0,1.0,36.0
2022HU0090542,,18,1,1,1,14.0,21,2500,6.0,0.0,,
2022HU0090631,440.0,81,1,1,1,21.0,21,1703,1.0,30000.0,1.0,30.0
2022HU0090631,,63,2,1,1,19.0,21,1703,6.0,0.0,,
2022HU0090693,,79,1,1,1,22.0,21,300,6.0,0.0,,
2022HU0090693,,81,2,1,1,19.0,21,300,6.0,0.0,,
2022HU0090774,5120.0,50,2,1,1,18.0,21,1703,1.0,24000.0,1.0,40.0
2022HU0090774,565.0,49,1,1,1,22.0,21,1703,1.0,100000.0,7.0,45.0
2022HU0090774,,16,1,1,1,13.0,21,1703,6.0,0.0,,
2022HU0090956,9130.0,71,1,1,1,15.0,21,1600,6.0,0.0,1.0,
2022HU0090990,,71,2,1,1,21.0,21,2600,6.0,0.0,,
2022HU0090990,,64,1,1,1,16.0,21,2600,6.0,0.0,,
2022HU0090990,5610.0,37,2,1,1,21.0,21,2600,6.0,0.0,1.0,
2022HU0090990,4150.0,18,2,1,1,16.0,21,2600,3.0,4400.0,1.0,30.0
2022HU0090990,,66,2,1,1,16.0,21,2600,6.0,0.0,,
2022HU0090990,,19,1,1,1,14.0,21,2600,6.0,0.0,,
2022HU0090990,4720.0,17,2,1,1,14.0,21,2600,1.0,1900.0,1.0,18.0
2022HU0090990,4055.0,16,1,1,1,12.0,21,2600,1.0,1200.0,1.0,17.0
2022HU0090990,,15,2,1,1,10.0,21,2600,,0.0,,
2022HU0090990,,14,1,9,2,12.0,21,2600,,,,
2022HU0090990,,8,2,1,1,7.0,21,2600,,,,
2022HU0090990,,3,2,1,1,2.0,21,2600,,,,
2022HU0090990,9620.0,46,1,1,1,12.0,21,2600,1.0,6900.0,1.0,20.0
2022HU0091036,9620.0,67,1,6,1,21.0,21,1703,1.0,31200.0,1.0,30.0
2022HU0091036,,47,2,6,1,16.0,21,1703,6.0,0.0,,
2022HU0091036,,14,2,6,1,11.0,21,1703,,,,
2022HU0091036,,12,2,6,1,9.0,21,1703,,,,
2022HU0091124,,65,2,1,1,11.0,21,1702,6.0,0.0,,
2022HU0091260,60.0,87,1,1,1,22.0,21,500,1.0,22600.0,2.0,15.0
2022HU0091362,3255.0,57,2,1,1,20.0,21,700,6.0,0.0,3.0,
2022HU0091362,4252.0,61,1,1,1,19.0,21,700,1.0,72000.0,2.0,40.0
2022HU0091751,2004.0,27,2,1,1,22.0,21,1703,1.0,50000.0,1.0,40.0
2022HU0091751,726.0,27,1,1,1,21.0,21,1703,1.0,50000.0,4.0,40.0
2022HU0091757,9600.0,53,1,1,1,16.0,21,2700,1.0,53000.0,1.0,50.0
2022HU0091882,,70,1,1,1,19.0,21,1702,6.0,0.0,,
2022HU0092240,750.0,32,2,1,1,21.0,21,1901,1.0,48100.0,1.0,42.0
2022HU0092334,3090.0,29,2,1,1,24.0,21,1702,1.0,75000.0,7.0,60.0
2022HU0092334,410.0,32,1,1,1,21.0,21,1702,1.0,75000.0,1.0,40.0
2022HU0092414,7700.0,28,2,1,1,16.0,21,1500,2.0,30000.0,1.0,55.0
2022HU0092414,440.0,27,1,1,1,16.0,21,1500,2.0,50000.0,1.0,40.0
2022HU0092414,,4,2,1,1,1.0,21,1500,,,,
2022HU0092414,,3,2,1,1,1.0,21,1500,,,,
2022HU0092414,,1,2,1,1,,21,1500,,,,
2022HU0092414,,0,1,1,1,,21,1500,,,,
2022HU0092538,120.0,48,2,1,1,21.0,21,1800,1.0,10000.0,7.0,25.0
2022HU0092538,4760.0,48,1,1,1,21.0,21,1800,1.0,0.0,6.0,45.0
2022HU0092538,9645.0,19,1,1,1,16.0,21,1800,1.0,3000.0,7.0,10.0
2022HU0092538,3960.0,17,1,1,1,14.0,21,1800,1.0,100.0,1.0,2.0
2022HU0092538,,15,2,1,1,14.0,21,1800,,0.0,,
2022HU0092630,4760.0,45,1,1,1,20.0,21,2200,1.0,40000.0,1.0,40.0
2022HU0092630,2310.0,40,2,1,1,22.0,21,2200,1.0,45000.0,3.0,40.0
2022HU0092649,,33,2,1,1,11.0,21,600,6.0,0.0,,
2022HU0092649,9130.0,35,1,1,1,16.0,21,600,6.0,14000.0,1.0,70.0
2022HU0092649,,15,2,1,1,11.0,21,600,,0.0,,
2022HU0092649,,13,2,1,1,9.0,21,600,,,,
2022HU0092649,,13,2,1,1,9.0,21,600,,,,
2022HU0092649,,16,2,1,1,12.0,21,600,6.0,0.0,,
2022HU0092649,,14,1,1,1,9.0,21,600,,,,
2022HU0092775,,67,1,1,1,19.0,21,1702,6.0,0.0,,
2022HU0092814,9310.0,64,1,1,4,18.0,21,100,1.0,27000.0,1.0,45.0
2022HU0092814,910.0,64,2,9,1,16.0,21,100,1.0,25000.0,1.0,35.0
2022HU0092814,,5,1,1,4,1.0,21,100,,,,
2022HU0092814,,26,1,1,1,15.0,21,100,6.0,0.0,,
2022HU0093031,,93,2,1,1,11.0,21,1200,6.0,0.0,,
2022HU0093076,136.0,47,2,1,1,21.0,21,2400,1.0,46800.0,1.0,40.0
2022HU0093076,9005.0,49,1,1,1,19.0,21,2400,3.0,55000.0,1.0,40.0
2022HU0093076,4150.0,17,2,1,1,15.0,21,2400,1.0,10300.0,1.0,20.0
2022HU0093076,,15,1,1,1,12.0,21,2400,,0.0,,
2022HU0093103,,68,2,1,1,22.0,21,2300,6.0,0.0,,
2022HU0093103,4700.0,59,1,1,1,16.0,21,2300,1.0,44000.0,7.0,12.0
2022HU0093207,800.0,25,1,1,1,21.0,21,2600,1.0,50000.0,1.0,40.0
2022HU0093207,3322.0,25,2,1,1,20.0,21,2600,1.0,52000.0,1.0,40.0
2022HU0093303,7855.0,30,1,1,1,18.0,21,1100,1.0,95000.0,1.0,40.0
2022HU0093303,,29,2,1,1,18.0,21,1100,6.0,0.0,,
2022HU0093303,,9,1,1,1,6.0,21,1100,,,,
2022HU0093303,,4,1,1,1,1.0,21,1100,,,,
2022HU0093343,5940.0,34,2,1,1,18.0,21,2000,1.0,30000.0,4.0,37.0
2022HU0093343,6200.0,38,1,1,1,13.0,21,2000,1.0,0.0,6.0,20.0
2022HU0093343,9645.0,18,1,1,1,14.0,21,2000,6.0,0.0,1.0,
2022HU0093343,,16,2,1,1,12.0,21,2000,6.0,0.0,,
2022HU0093343,,8,2,1,1,5.0,21,2000,,,,
2022HU0093398,220.0,59,1,1,1,16.0,21,2600,1.0,424000.0,7.0,8.0
2022HU0093398,,58,2,1,1,16.0,21,2600,6.0,0.0,,
2022HU0093398,2360.0,35,2,1,1,20.0,21,2600,1.0,23300.0,1.0,8.0
2022HU0093398,,84,2,1,1,12.0,21,2600,6.0,0.0,,
2022HU0093631,,73,1,1,1,23.0,21,1703,6.0,0.0,,
2022HU0093631,,71,2,9,1,19.0,21,1703,6.0,0.0,,
2022HU0093632,2001.0,39,1,9,1,18.0,21,400,1.0,36000.0,1.0,32.0
2022HU0093632,,14,2,9,1,12.0,21,400,,,,
2022HU0093632,,10,2,9,1,7.0,21,400,,,,
2022HU0093632,,5,1,9,1,2.0,21,400,,,,
2022HU0093632,,5,1,9,1,2.0,21,400,,,,
2022HU0093635,6200.0,71,1,1,1,16.0,21,600,1.0,65000.0,1.0,50.0
2022HU0093635,,67,2,1,1,15.0,21,600,6.0,0.0,,
2022HU0093874,,60,1,1,1,21.0,21,2400,6.0,0.0,,
2022HU0093874,5740.0,61,2,1,1,1.0,21,2400,1.0,14000.0,3.0,40.0
2022HU0094082,,68,2,1,1,17.0,21,2700,6.0,0.0,,
2022HU0094213,,73,2,1,1,17.0,21,2000,6.0,0.0,,
2022HU0094213,,72,1,1,1,17.0,21,2000,6.0,0.0,,
2022HU0094363,7640.0,62,1,1,1,16.0,21,1300,1.0,0.0,6.0,45.0
2022HU0094397,140.0,45,2,1,1,20.0,21,700,1.0,39300.0,1.0,40.0
2022HU0094397,7950.0,48,1,1,1,18.0,21,700,1.0,38400.0,1.0,40.0
2022HU0094397,7750.0,20,1,1,1,19.0,21,700,1.0,23000.0,1.0,40.0
2022HU0094397,,14,1,1,1,11.0,21,700,,,,
2022HU0094397,,12,1,1,1,9.0,21,700,,,,
2022HU0094433,,70,1,1,1,18.0,21,100,6.0,0.0,,
2022HU0094488,9600.0,51,1,9,2,21.0,21,500,1.0,100000.0,1.0,50.0
2022HU0094488,,51,2,9,2,16.0,21,500,6.0,0.0,,
2022HU0094488,,8,1,1,2,5.0,21,500,,,,
2022HU0094920,,79,2,1,1,16.0,21,2600,6.0,0.0,,
2022HU0094920,7340.0,31,1,1,1,16.0,21,2600,1.0,54000.0,1.0,40.0
2022HU0094920,,7,1,1,1,4.0,21,2600,,,,
2022HU0094975,7200.0,52,1,1,1,18.0,21,2000,1.0,65000.0,1.0,50.0
2022HU0094975,9600.0,54,2,1,1,16.0,21,2000,1.0,41600.0,1.0,48.0
2022HU0094975,2310.0,20,2,1,1,20.0,21,2000,6.0,300.0,4.0,35.0
2022HU0095077,,74,1,1,1,15.0,21,1500,6.0,0.0,,
2022HU0095077,9130.0,48,1,1,1,16.0,21,1500,1.0,15000.0,1.0,40.0
2022HU0095079,,60,2,9,2,16.0,21,1400,6.0,0.0,,
2022HU0095185,5400.0,62,2,1,1,18.0,21,1800,1.0,40000.0,1.0,40.0
2022HU0095185,9130.0,64,1,1,1,20.0,21,1800,1.0,60000.0,1.0,48.0
2022HU0095280,4720.0,62,1,1,1,18.0,21,1701,1.0,84000.0,1.0,70.0
2022HU0095317,3640.0,57,2,1,1,16.0,21,1300,1.0,21000.0,1.0,24.0
2022HU0095317,8990.0,58,1,1,1,15.0,21,1300,1.0,45000.0,1.0,40.0
2022HU0095410,1825.0,32,2,1,1,24.0,21,1702,1.0,16000.0,1.0,25.0
2022HU0095410,52.0,40,1,1,1,22.0,21,1702,1.0,130000.0,1.0,40.0
2022HU0095410,,0,2,1,1,,21,1702,,,,
2022HU0095501,2001.0,31,1,1,1,22.0,21,2800,1.0,55000.0,1.0,45.0
2022HU0095501,102.0,33,2,1,1,21.0,21,2800,1.0,135000.0,1.0,40.0
2022HU0095501,,4,2,1,1,1.0,21,2800,,,,
2022HU0095501,,0,1,1,1,,21,2800,,,,
2022HU0095521,7750.0,23,1,1,1,20.0,21,800,1.0,55000.0,5.0,40.0
2022HU0095521,4720.0,20,2,1,1,16.0,21,800,1.0,20000.0,1.0,40.0
2022HU0095775,4720.0,72,2,1,1,21.0,21,1703,6.0,0.0,1.0,
2022HU0095786,9600.0,74,1,1,1,15.0,21,1706,1.0,37900.0,1.0,40.0
2022HU0095788,4020.0,27,1,1,1,21.0,21,2700,1.0,47000.0,1.0,40.0
2022HU0095811,,61,1,1,1,15.0,21,2100,6.0,0.0,,
2022HU0095915,220.0,59,1,1,1,19.0,21,2400,1.0,56000.0,2.0,50.0
2022HU0095917,630.0,82,1,1,1,19.0,21,1400,1.0,30000.0,1.0,5.0
2022HU0096013,,72,2,1,1,10.0,21,400,6.0,0.0,,
2022HU0096019,,66,2,1,1,22.0,21,2200,6.0,0.0,,
2022HU0096019,,76,1,1,1,21.0,21,2200,6.0,0.0,,
2022HU0096019,1825.0,47,2,1,1,22.0,21,2200,1.0,4500.0,2.0,40.0
2022HU0096091,,80,2,1,1,21.0,21,2000,6.0,0.0,,
2022HU0096303,4700.0,71,1,1,1,20.0,21,1200,6.0,0.0,7.0,
2022HU0096303,4700.0,66,2,1,1,18.0,21,1200,6.0,0.0,6.0,
2022HU0096401,600.0,65,1,1,1,16.0,21,2200,6.0,0.0,1.0,
2022HU0096401,350.0,54,2,1,1,19.0,21,2200,1.0,50000.0,1.0,48.0
2022HU0096405,4020.0,51,2,1,1,16.0,21,900,1.0,11000.0,3.0,35.0
2022HU0096405,9130.0,52,1,1,1,16.0,21,900,1.0,0.0,6.0,80.0
2022HU0096514,3740.0,27,1,1,1,19.0,21,1704,1.0,44000.0,3.0,56.0
2022HU0096514,5740.0,29,2,1,1,21.0,21,1704,1.0,36000.0,1.0,40.0
2022HU0096514,,0,1,1,1,,21,1704,,,,
2022HU0096717,,69,2,1,1,11.0,21,2000,6.0,0.0,,
2022HU0096717,4720.0,68,1,1,1,17.0,21,2000,1.0,5000.0,2.0,35.0
2022HU0096717,6230.0,49,1,1,1,12.0,21,2000,6.0,30.0,7.0,3.0
2022HU0096717,5740.0,40,2,1,1,15.0,21,2000,1.0,36500.0,4.0,60.0
2022HU0096725,,70,1,1,1,20.0,21,100,6.0,0.0,,
2022HU0096725,,67,2,1,1,19.0,21,100,6.0,0.0,,
2022HU0096766,6305.0,60,1,1,1,16.0,21,1706,1.0,20000.0,1.0,25.0
2022HU0096766,4130.0,66,2,1,1,16.0,21,1706,6.0,0.0,3.0,
2022HU0096791,3255.0,66,1,1,1,21.0,21,1704,1.0,100000.0,1.0,36.0
2022HU0096834,,83,1,1,1,16.0,21,2600,6.0,0.0,,
2022HU0096834,1108.0,75,2,1,1,16.0,21,2600,6.0,0.0,1.0,
2022HU0096951,51.0,67,1,1,1,20.0,21,1704,6.0,0.0,1.0,
2022HU0096951,,69,2,1,1,16.0,21,1704,6.0,0.0,,
2022HU0096960,4710.0,30,2,1,1,16.0,21,2200,6.0,0.0,6.0,
2022HU0096960,4700.0,41,1,1,1,16.0,21,2200,1.0,35000.0,1.0,55.0
2022HU0097050,4500.0,71,1,1,1,14.0,21,1706,1.0,25000.0,1.0,40.0
2022HU0097050,3603.0,69,2,1,1,16.0,21,1706,6.0,0.0,1.0,
2022HU0097355,8740.0,52,2,6,1,16.0,21,1705,1.0,38900.0,1.0,40.0
2022HU0097355,9920.0,47,1,6,1,19.0,21,1705,3.0,0.0,9.0,
2022HU0097355,,13,1,6,1,10.0,21,1705,,,,
2022HU0097355,,13,2,6,1,10.0,21,1705,,,,
2022HU0097426,4220.0,35,2,1,1,16.0,21,1600,1.0,11000.0,1.0,40.0
2022HU0097515,2545.0,31,2,9,1,19.0,21,1702,1.0,22000.0,3.0,35.0
2022HU0097515,9620.0,35,1,9,2,17.0,21,1702,1.0,27600.0,1.0,40.0
2022HU0097645,8300.0,62,1,1,1,18.0,21,2200,6.0,0.0,2.0,
2022HU0097769,4010.0,62,2,1,1,12.0,21,2600,1.0,22000.0,1.0,45.0
2022HU0097769,,63,1,1,1,9.0,21,2600,6.0,0.0,,
2022HU0097800,7855.0,36,1,2,23,13.0,21,2100,1.0,70000.0,1.0,50.0
2022HU0097800,4700.0,37,2,1,1,22.0,21,2100,1.0,0.0,6.0,60.0
2022HU0097800,,15,2,1,1,12.0,21,2100,,0.0,,
2022HU0097800,,13,2,1,1,10.0,21,2100,,,,
2022HU0097800,,9,2,1,1,6.0,21,2100,,,,
2022HU0097815,2310.0,59,2,2,1,22.0,21,500,1.0,15000.0,3.0,40.0
2022HU0097815,4220.0,65,1,2,1,17.0,21,500,1.0,30800.0,3.0,40.0
2022HU0097815,4720.0,21,2,2,1,18.0,21,500,3.0,600.0,1.0,20.0
2022HU0097815,,16,1,2,1,13.0,21,500,6.0,0.0,,
2022HU0097832,6200.0,55,1,1,1,16.0,21,2000,1.0,40000.0,1.0,40.0
2022HU0097888,2830.0,59,1,1,1,21.0,21,2600,6.0,5000.0,3.0,10.0
2022HU0098016,3603.0,33,2,1,1,19.0,21,1902,1.0,24000.0,1.0,36.0
2022HU0098016,4020.0,33,1,1,1,17.0,21,1902,1.0,10000.0,1.0,40.0
2022HU0098016,,9,2,1,1,7.0,21,1902,,,,
2022HU0098016,,7,2,1,1,4.0,21,1902,,,,
2022HU0098016,6355.0,42,1,1,1,18.0,21,1902,1.0,40000.0,1.0,40.0
2022HU0098064,,79,1,1,1,22.0,21,1902,6.0,0.0,,
2022HU0098064,,75,2,1,1,21.0,21,1902,6.0,0.0,,
2022HU0098096,,70,2,1,1,20.0,21,2700,6.0,0.0,,
2022HU0098116,,73,1,1,1,16.0,21,1706,6.0,0.0,,
2022HU0098164,3322.0,45,2,1,1,20.0,21,1400,1.0,85000.0,1.0,32.0
2022HU0098164,,18,1,1,1,14.0,21,1400,6.0,0.0,,
2022HU0098164,3960.0,16,2,1,1,12.0,21,1400,6.0,1100.0,1.0,20.0
2022HU0098227,,88,2,1,1,22.0,21,1706,6.0,0.0,,
2022HU0098327,9130.0,63,1,1,1,16.0,21,200,1.0,40000.0,1.0,56.0
2022HU0098342,5240.0,60,2,1,1,16.0,21,400,1.0,42000.0,2.0,40.0
2022HU0098342,,71,1,1,1,9.0,21,400,6.0,0.0,,
2022HU0098342,8650.0,38,1,1,1,16.0,21,400,1.0,9600.0,2.0,40.0
2022HU0098388,750.0,34,2,1,1,21.0,21,800,1.0,40000.0,5.0,40.0
2022HU0098388,7200.0,36,1,1,1,20.0,21,800,1.0,25000.0,5.0,40.0
2022HU0098388,,13,1,1,1,9.0,21,800,,,,
2022HU0098388,,0,2,1,1,,21,800,,,,
2022HU0098418,4020.0,58,2,2,1,18.0,21,2200,1.0,2100.0,1.0,30.0
2022HU0098469,,67,1,1,1,14.0,21,600,6.0,0.0,,
2022HU0098469,,7,1,9,1,3.0,21,600,,,,
2022HU0098622,2545.0,27,2,1,1,16.0,21,800,6.0,0.0,3.0,
2022HU0098622,5610.0,32,2,1,1,18.0,21,800,1.0,31000.0,1.0,32.0
2022HU0098622,,10,1,9,1,6.0,21,800,,,,
2022HU0098622,,54,1,1,1,17.0,21,800,6.0,0.0,,
2022HU0098622,3601.0,49,2,1,1,21.0,21,800,1.0,45000.0,1.0,45.0
2022HU0098622,,10,2,1,1,7.0,21,800,,,,
2022HU0098654,4220.0,34,1,1,1,16.0,21,1200,1.0,50000.0,2.0,40.0
2022HU0098654,,12,1,1,1,10.0,21,1200,,,,
2022HU0098654,,9,2,1,1,7.0,21,1200,,,,
2022HU0098659,,72,2,1,1,20.0,21,2600,6.0,0.0,,
2022HU0098659,6305.0,53,1,1,1,17.0,21,2600,6.0,0.0,1.0,
2022HU0098764,3648.0,27,2,1,1,21.0,21,2000,1.0,27600.0,1.0,50.0
2022HU0098764,3424.0,27,1,1,1,21.0,21,2000,1.0,31200.0,1.0,40.0
2022HU0098817,7700.0,64,1,1,1,16.0,21,400,1.0,50000.0,1.0,40.0
2022HU0098817,3255.0,61,2,1,1,19.0,21,400,1.0,0.0,6.0,32.0
2022HU0098838,,85,1,1,1,24.0,21,1703,6.0,0.0,,
2022HU0098845,440.0,50,2,1,1,22.0,21,1702,1.0,124000.0,1.0,40.0
2022HU0098845,2830.0,53,1,1,1,21.0,21,1702,1.0,42000.0,1.0,40.0
2022HU0098845,,15,2,1,1,13.0,21,1702,,0.0,,
2022HU0098845,,14,2,1,1,11.0,21,1702,,,,
2022HU0098845,,14,2,1,1,11.0,21,1702,,,,
2022HU0098970,6305.0,50,1,1,1,16.0,21,2000,1.0,45000.0,1.0,60.0
2022HU0098970,,50,2,1,1,22.0,21,2000,6.0,0.0,,
2022HU0098970,8990.0,22,1,1,1,18.0,21,2000,1.0,50000.0,1.0,48.0
2022HU0098970,,12,2,1,1,9.0,21,2000,,,,
2022HU0099068,3245.0,43,2,1,1,22.0,21,2700,1.0,63000.0,1.0,40.0
2022HU0099068,8140.0,44,1,1,1,20.0,21,2700,1.0,38000.0,1.0,40.0
2022HU0099068,4720.0,18,2,1,1,16.0,21,2700,3.0,2000.0,1.0,1.0
2022HU0099102,4720.0,65,2,1,1,19.0,21,1800,1.0,48000.0,1.0,30.0
2022HU0099102,,64,1,1,1,18.0,21,1800,6.0,0.0,,
2022HU0099255,,54,1,2,1,19.0,21,300,6.0,0.0,,
2022HU0099260,,88,1,1,1,16.0,21,300,6.0,0.0,,
2022HU0099260,,79,2,1,1,11.0,21,300,6.0,0.0,,
2022HU0099266,800.0,37,1,1,1,22.0,21,2400,1.0,63000.0,2.0,40.0
2022HU0099290,4020.0,66,2,1,1,19.0,21,400,3.0,0.0,1.0,
2022HU0099301,4710.0,52,2,1,1,19.0,21,2000,1.0,67000.0,1.0,55.0
2022HU0099301,5510.0,30,1,1,1,14.0,21,2000,2.0,60000.0,1.0,65.0
2022HU0099335,,60,1,1,1,11.0,21,2200,6.0,0.0,,
2022HU0099335,7750.0,60,2,1,1,20.0,21,2200,1.0,55000.0,1.0,49.0
2022HU0099414,2205.0,51,2,1,1,22.0,21,1000,1.0,56000.0,4.0,50.0
2022HU0099431,5940.0,70,2,2,1,21.0,21,2100,1.0,900.0,3.0,15.0
2022HU0099431,4700.0,93,2,2,1,16.0,21,2100,6.0,0.0,1.0,
2022HU0099450,,64,1,1,1,20.0,21,1706,6.0,0.0,,
2022HU0099450,5940.0,31,1,1,1,19.0,21,1706,3.0,0.0,6.0,20.0
2022HU0099587,2060.0,56,2,1,1,22.0,21,700,1.0,30000.0,2.0,50.0
2022HU0099587,4720.0,25,2,1,1,19.0,21,700,6.0,0.0,1.0,
2022HU0099587,,2,2,1,1,,21,700,,,,
2022HU0099587,5310.0,29,1,1,1,19.0,21,700,3.0,600.0,1.0,35.0
2022HU0099756,2205.0,42,1,1,1,24.0,21,1901,1.0,158000.0,1.0,50.0
2022HU0099756,2300.0,34,2,1,1,21.0,21,1901,1.0,25000.0,2.0,40.0
2022HU0099756,,0,2,1,1,,21,1901,,,,
2022HU0099850,2310.0,42,1,1,1,21.0,21,1704,6.0,4800.0,3.0,40.0
2022HU0099866,800.0,31,2,6,1,21.0,21,2500,6.0,0.0,5.0,
2022HU0099866,5240.0,29,1,1,1,21.0,21,2500,1.0,40000.0,1.0,45.0
2022HU0099866,,0,2,9,1,,21,2500,,,,
2022HU0099898,2545.0,40,2,1,1,20.0,21,1703,1.0,690.0,1.0,10.0
2022HU0099898,,9,1,1,1,6.0,21,1703,,,,
2022HU0099898,,7,1,1,1,4.0,21,1703,,,,
2022HU0099898,,2,1,1,1,,21,1703,,,,
2022HU0100006,5240.0,62,2,1,1,20.0,21,1704,1.0,41000.0,1.0,45.0
2022HU0100006,4251.0,67,1,1,1,15.0,21,1704,6.0,0.0,3.0,
2022HU0100048,440.0,58,2,1,1,19.0,21,900,1.0,50000.0,1.0,40.0
2022HU0100048,,82,1,1,1,13.0,21,900,6.0,0.0,,
2022HU0100048,,76,2,1,1,16.0,21,900,6.0,0.0,,
2022HU0100227,8990.0,53,1,1,1,20.0,21,700,1.0,0.0,6.0,40.0
2022HU0100446,9600.0,46,2,2,1,16.0,21,1705,1.0,67000.0,1.0,50.0
2022HU0100470,5860.0,45,2,1,1,22.0,21,2700,1.0,27000.0,1.0,40.0
2022HU0100470,7430.0,49,1,1,1,20.0,21,2700,1.0,50000.0,1.0,40.0
2022HU0100470,6730.0,20,1,1,1,16.0,21,2700,1.0,25000.0,4.0,40.0
2022HU0100633,3603.0,27,2,1,1,18.0,21,2000,1.0,10000.0,1.0,30.0
2022HU0100633,4710.0,28,1,1,1,18.0,21,2000,1.0,30000.0,7.0,45.0
2022HU0100633,,7,1,1,1,4.0,21,2000,,,,
2022HU0100633,,5,2,1,1,3.0,21,2000,,,,
2022HU0100633,,2,2,1,1,,21,2000,,,,
2022HU0100640,705.0,63,1,1,1,22.0,21,1100,1.0,121000.0,1.0,40.0
2022HU0100640,,60,2,1,1,19.0,21,1100,6.0,0.0,,
2022HU0100656,565.0,48,2,1,1,21.0,21,600,1.0,30000.0,1.0,55.0
2022HU0100656,7210.0,52,1,1,1,19.0,21,600,1.0,0.0,6.0,70.0
2022HU0100706,7800.0,57,2,1,1,17.0,21,400,1.0,58000.0,1.0,42.0
2022HU0100706,4030.0,27,2,1,1,16.0,21,400,1.0,32100.0,1.0,42.0
2022HU0100758,8320.0,50,1,1,1,1.0,21,1100,6.0,0.0,1.0,
2022HU0100758,,50,2,1,1,1.0,21,1100,6.0,0.0,,
2022HU0100758,,12,2,1,1,8.0,21,1100,,,,
2022HU0101177,,70,1,1,1,18.0,21,1100,6.0,0.0,,
2022HU0101177,,75,2,1,1,16.0,21,1100,6.0,0.0,,
2022HU0101189,2310.0,64,2,1,1,21.0,21,2600,1.0,8000.0,3.0,32.0
2022HU0101189,5740.0,32,2,1,1,20.0,21,2600,1.0,28000.0,3.0,37.0
2022HU0101207,2310.0,38,2,9,16,21.0,21,1901,2.0,1500.0,1.0,12.0
2022HU0101238,20.0,27,2,1,1,19.0,21,1701,1.0,45000.0,1.0,43.0
2022HU0101238,,7,1,9,1,1.0,21,1701,,,,
2022HU0101303,5000.0,56,2,1,1,19.0,21,1300,1.0,50000.0,1.0,35.0
2022HU0101425,,87,2,1,1,16.0,21,1400,6.0,0.0,,
2022HU0101500,,63,2,1,1,22.0,21,2500,6.0,0.0,,
2022HU0101500,4850.0,66,1,1,1,21.0,21,2500,1.0,115000.0,1.0,40.0
2022HU0101521,,72,1,1,1,16.0,21,1701,6.0,0.0,,
2022HU0101521,,52,2,1,1,20.0,21,1701,6.0,0.0,,
2022HU0101521,,12,1,1,1,11.0,21,1701,,,,
2022HU0101535,,74,2,1,1,21.0,21,400,6.0,0.0,,
2022HU0101625,3255.0,41,2,1,1,19.0,21,1706,1.0,75000.0,1.0,40.0
2022HU0101625,2600.0,40,1,1,1,13.0,21,1706,1.0,45500.0,7.0,28.0
2022HU0101625,,14,1,1,1,11.0,21,1706,,,,
2022HU0101625,440.0,39,1,1,1,9.0,21,1706,1.0,50000.0,1.0,40.0
2022HU0101675,10.0,75,1,1,1,22.0,21,600,1.0,0.0,6.0,20.0
2022HU0101675,,75,2,1,1,22.0,21,600,6.0,0.0,,
2022HU0101675,205.0,50,1,1,1,16.0,21,600,1.0,23000.0,1.0,40.0
2022HU0101693,5400.0,58,2,1,1,20.0,21,2500,1.0,42000.0,2.0,40.0
2022HU0101709,205.0,70,2,1,1,22.0,21,2000,1.0,44000.0,7.0,70.0
2022HU0101709,205.0,62,1,1,1,21.0,21,2000,1.0,36000.0,7.0,70.0
2022HU0101809,8740.0,26,2,1,1,21.0,21,1702,1.0,73000.0,1.0,50.0
2022HU0101925,8800.0,27,1,1,1,16.0,21,1500,1.0,50000.0,1.0,48.0
2022HU0101925,5100.0,22,2,9,1,16.0,21,1500,2.0,45000.0,1.0,40.0
2022HU0102002,,82,2,1,1,11.0,21,600,6.0,0.0,,
2022HU0102002,,61,1,1,1,16.0,21,600,6.0,0.0,,
2022HU0102051,1360.0,49,1,1,1,22.0,21,1300,4.0,140000.0,5.0,50.0
2022HU0102051,,42,2,1,1,22.0,21,1300,6.0,0.0,,
2022HU0102057,9620.0,63,2,2,1,16.0,21,1705,6.0,0.0,1.0,
2022HU0102081,8350.0,34,1,1,1,21.0,21,500,1.0,30000.0,1.0,50.0
2022HU0102156,,76,1,1,1,22.0,21,1200,6.0,0.0,,
2022HU0102156,,72,2,1,1,22.0,21,1200,6.0,0.0,,
2022HU0102169,4710.0,32,1,1,1,17.0,21,300,1.0,0.0,6.0,45.0
2022HU0102169,,32,2,1,1,11.0,21,300,6.0,0.0,,
