education_required,mean_annual_wage,percent_change,occupation,job_type
High school diploma or equivalent,31898.0,18.8192,533031,High-Demand
Postsecondary nondegree award,51564.0,5.5556,533032,Both
High school diploma or equivalent,36691.0,11.5686,533033,High-Demand
No formal educational credential,27925.0,15.3226,533053,High-Demand
No formal educational credential,42371.0,8.0214,537051,High-Demand
No formal educational credential,29723.0,11.0701,537061,High-Demand
No formal educational credential,35444.0,9.9718,537062,High-Demand
No formal educational credential,34014.0,5.0676,537064,High-Demand
High school diploma or equivalent,34222.0,12.7039,537065,High-Demand
No formal educational credential,36936.0,7.0796,537081,High-Demand
Not reported,58090.0,5.7615,000000,Both
Not reported,116345.0,8.1316,110000,Both
Bachelor's degree,243758.0,-8.1633,111011,High-Wage
Bachelor's degree,108351.0,7.9149,111021,Both
Bachelor's degree,87447.0,7.0175,112011,Both
Bachelor's degree,139923.0,8.75,112021,Both
Bachelor's degree,138209.0,5.1181,112022,Both
Bachelor's degree,112360.0,6.0241,112032,Both
Bachelor's degree,138259.0,0.0,112033,High-Wage
Bachelor's degree,116324.0,6.6246,113012,Both
Bachelor's degree,98997.0,6.2016,113013,Both
Bachelor's degree,144416.0,14.8289,113021,Both
Bachelor's degree,157659.0,15.5556,113031,Both
Bachelor's degree,118011.0,6.7698,113051,Both
Bachelor's degree,119174.0,5.7971,113061,Both
High school diploma or equivalent,106991.0,16.2745,113071,Both
Bachelor's degree,125904.0,6.3758,113121,Both
Bachelor's degree,108833.0,9.2105,119021,Both
Master's degree,100038.0,4.0284,119032,High-Wage
Master's degree,127816.0,5.2083,119033,Both
Bachelor's degree,82476.0,2.2222,119039,High-Wage
Bachelor's degree,147059.0,7.6923,119041,Both
High school diploma or equivalent,69648.0,8.8608,119051,Both
Bachelor's degree,53039.0,4.6512,119072,High-Wage
Bachelor's degree,119713.0,27.4431,119111,Both
Bachelor's degree,143125.0,8.6957,119121,Both
High school diploma or equivalent,95302.0,-10.0,119131,High-Wage
High school diploma or equivalent,61104.0,4.8193,119141,High-Wage
Bachelor's degree,76096.0,7.4627,119151,Both
Bachelor's degree,69100.0,0.0,119161,High-Wage
Associate degree,60545.0,0.0,119171,High-Wage
Bachelor's degree,133721.0,2.0813,119199,High-Wage
Not reported,82937.0,5.8303,130000,Both
Bachelor's degree,73967.0,-3.0411,131020,High-Wage
High school diploma or equivalent,71404.0,-4.5802,131031,High-Wage
Bachelor's degree,75997.0,3.352,131041,High-Wage
Bachelor's degree,78348.0,-1.1494,131051,High-Wage
Bachelor's degree,68252.0,7.6207,131071,Both
Bachelor's degree,71941.0,25.8182,131081,Both
Bachelor's degree,92583.0,6.9686,131082,Both
Bachelor's degree,102814.0,10.1852,131111,Both
Bachelor's degree,52079.0,8.2192,131121,Both
Bachelor's degree,62221.0,4.9107,131131,High-Wage
Bachelor's degree,63375.0,12.7389,131141,Both
Bachelor's degree,69198.0,9.2437,131151,Both
Bachelor's degree,71310.0,13.9723,131161,Both
Bachelor's degree,78260.0,5.7471,131199,Both
Bachelor's degree,82652.0,6.1785,132011,Both
Bachelor's degree,77235.0,5.0,132031,Both
Bachelor's degree,80602.0,-9.0,132041,High-Wage
Bachelor's degree,94673.0,6.8548,132051,Both
Bachelor's degree,187525.0,12.1449,132052,Both
Bachelor's degree,90831.0,2.381,132054,High-Wage
Bachelor's degree,92833.0,20.8333,132061,Both
Bachelor's degree,55984.0,5.7143,132071,Both
Bachelor's degree,83487.0,-5.3371,132072,High-Wage
Bachelor's degree,58151.0,-7.2,132081,High-Wage
Bachelor's degree,85540.0,-3.4965,132099,High-Wage
Not reported,93308.0,13.2179,150000,Both
Bachelor's degree,94424.0,12.4789,151211,Both
Bachelor's degree,101890.0,30.3448,151212,Both
Master's degree,109640.0,29.7297,151221,Both
Associate degree,72275.0,8.7137,151231,Both
"Some college, no degree",59286.0,5.2841,151232,Both
Bachelor's degree,125035.0,5.3097,151241,Both
Bachelor's degree,87229.0,4.0,151242,High-Wage
Bachelor's degree,102461.0,6.9444,151243,Both
Bachelor's degree,101275.0,4.8469,151244,High-Wage
Bachelor's degree,119488.0,-11.4583,151251,High-Wage
Bachelor's degree,111004.0,25.5572,151252,Both
Bachelor's degree,87168.0,19.2982,151253,Both
Bachelor's degree,76555.0,8.7719,151254,Both
Bachelor's degree,85204.0,14.1593,151255,Both
Bachelor's degree,101602.0,12.7473,151299,Both
Bachelor's degree,83260.0,23.913,152031,Both
Bachelor's degree,97480.0,34.8485,152051,Both
Not reported,85143.0,10.7512,170000,Both
Bachelor's degree,93291.0,3.5294,171011,High-Wage
Bachelor's degree,62761.0,4.6512,171022,High-Wage
Bachelor's degree,118365.0,14.0741,172011,Both
Bachelor's degree,107536.0,20.0,172041,Both
Bachelor's degree,90924.0,5.102,172051,Both
Bachelor's degree,81174.0,8.3333,172061,Both
Bachelor's degree,94642.0,9.5238,172071,Both
Bachelor's degree,100816.0,15.5556,172072,Both
Bachelor's degree,,12.5,172081,High-Demand
Bachelor's degree,75955.0,4.3478,172111,High-Wage
Bachelor's degree,96375.0,21.7391,172112,Both
Bachelor's degree,98911.0,4.3478,172131,High-Wage
Bachelor's degree,99174.0,15.6156,172141,Both
Bachelor's degree,91955.0,5.5556,172199,Both
Associate degree,63365.0,1.5385,173011,High-Wage
Associate degree,69466.0,0.0,173012,High-Wage
Associate degree,61718.0,-5.0,173013,High-Wage
Associate degree,55188.0,3.7736,173019,High-Wage
Associate degree,60561.0,6.9182,173023,Both
Associate degree,68598.0,9.0909,173026,Both
Associate degree,69141.0,4.3478,173027,High-Wage
Associate degree,75088.0,20.0,173028,Both
Associate degree,57887.0,3.3333,173029,High-Wage
High school diploma or equivalent,49851.0,8.6957,173031,High-Demand
Not reported,73679.0,9.6591,190000,Both
Bachelor's degree,74146.0,10.6061,191012,Both
Bachelor's degree,73651.0,5.0633,191029,Both
Bachelor's degree,89449.0,13.7931,192031,Both
Bachelor's degree,73639.0,6.4516,192041,Both
Bachelor's degree,,6.0,192099,High-Demand
Doctoral or professional degree,124778.0,8.8235,193033,Both
Master's degree,73755.0,4.0816,193034,High-Wage
Master's degree,74162.0,3.4483,193051,High-Wage
Bachelor's degree,65716.0,-6.6667,193099,High-Wage
Bachelor's degree,44607.0,9.375,194021,High-Demand
Associate degree,57867.0,6.5789,194031,Both
Bachelor's degree,67373.0,7.1429,194061,Both
Associate degree,60705.0,8.6667,194099,Both
Bachelor's degree,79030.0,20.0,195011,Both
High school diploma or equivalent,67417.0,21.0526,195012,Both
Not reported,53375.0,7.9674,210000,Both
Master's degree,60524.0,7.8534,211012,Both
Bachelor's degree,55574.0,18.9084,211018,Both
Master's degree,65471.0,6.1404,211022,Both
Master's degree,51731.0,9.434,211023,Both
Bachelor's degree,67880.0,2.7778,211029,High-Wage
Bachelor's degree,66043.0,7.1429,211091,Both
High school diploma or equivalent,43609.0,7.8995,211093,High-Demand
High school diploma or equivalent,55136.0,6.1224,211094,Both
Bachelor's degree,42876.0,5.0,211099,High-Demand
Bachelor's degree,61110.0,2.0,212011,High-Wage
Not reported,93726.0,5.3604,230000,Both
Doctoral or professional degree,120982.0,6.9018,231011,Both
Doctoral or professional degree,78505.0,-3.2258,231021,High-Wage
Doctoral or professional degree,135169.0,0.0,231023,High-Wage
Associate degree,55882.0,5.1095,232011,Both
Associate degree,51377.0,2.3256,232099,High-Wage
Not reported,56334.0,4.0378,250000,High-Wage
Doctoral or professional degree,92921.0,9.4118,251011,Both
Doctoral or professional degree,77592.0,8.5714,251021,Both
Doctoral or professional degree,72762.0,6.8182,251022,Both
Doctoral or professional degree,72943.0,11.9048,251042,Both
Doctoral or professional degree,66306.0,0.0,251054,High-Wage
Doctoral or professional degree,,7.1429,251063,High-Demand
Doctoral or professional degree,,7.1429,251066,High-Demand
Doctoral or professional degree,63608.0,6.7568,251081,Both
Doctoral or professional degree,56448.0,8.6957,251122,Both
Bachelor's degree,53577.0,0.9259,251194,High-Wage
Doctoral or professional degree,77394.0,5.9259,251199,Both
Associate degree,38335.0,7.9861,252011,High-Demand
Bachelor's degree,57855.0,3.1111,252012,High-Wage
Bachelor's degree,58466.0,3.3294,252021,High-Wage
Bachelor's degree,57779.0,3.4146,252022,High-Wage
Bachelor's degree,60115.0,3.8726,252031,High-Wage
Bachelor's degree,56330.0,2.027,252052,High-Wage
Bachelor's degree,55934.0,1.875,252057,High-Wage
Bachelor's degree,59272.0,2.9126,252058,High-Wage
Bachelor's degree,62329.0,0.0,252059,High-Wage
Bachelor's degree,,7.1429,253031,High-Demand
Bachelor's degree,53483.0,3.7037,253099,High-Wage
Master's degree,,13.5135,254012,High-Demand
Master's degree,61187.0,3.6145,254022,High-Wage
Master's degree,68799.0,4.9505,259031,High-Wage
Bachelor's degree,58882.0,7.1429,259099,Both
Not reported,53700.0,6.2114,270000,Both
Bachelor's degree,77819.0,7.1429,271011,Both
Bachelor's degree,85565.0,0.0,271021,High-Wage
Bachelor's degree,54649.0,6.8817,271024,Both
Bachelor's degree,65832.0,5.4054,271025,Both
Bachelor's degree,79308.0,7.8125,272012,Both
Bachelor's degree,45239.0,9.7826,272022,High-Demand
Bachelor's degree,66103.0,8.9347,273031,Both
Bachelor's degree,82403.0,10.5263,273042,Both
Bachelor's degree,67031.0,2.8169,273043,High-Wage
Bachelor's degree,53271.0,7.3171,273091,Both
Postsecondary nondegree award,45897.0,10.4478,274011,High-Demand
High school diploma or equivalent,31921.0,12.5,274021,High-Demand
Bachelor's degree,38988.0,14.2857,274032,High-Demand
Not reported,96598.0,8.1594,290000,Both
Doctoral or professional degree,80294.0,8.2192,291011,Both
Doctoral or professional degree,231813.0,4.8485,291021,High-Wage
Bachelor's degree,70235.0,9.6491,291031,Both
Doctoral or professional degree,191188.0,10.5263,291041,Both
Doctoral or professional degree,136380.0,3.8781,291051,High-Wage
Master's degree,109083.0,24.7619,291071,Both
Master's degree,92991.0,11.2994,291122,Both
Doctoral or professional degree,93792.0,15.142,291123,Both
Bachelor's degree,54711.0,-4.1667,291125,High-Wage
Associate degree,75786.0,12.1849,291126,Both
Master's degree,83618.0,18.1818,291127,Both
Bachelor's degree,,11.9403,291129,High-Demand
Doctoral or professional degree,108618.0,22.6277,291131,Both
Bachelor's degree,88722.0,4.5874,291141,High-Wage
Master's degree,119283.0,48.6005,291171,Both
Doctoral or professional degree,275424.0,4.1096,291215,High-Wage
Doctoral or professional degree,236425.0,-1.9231,291221,High-Wage
Doctoral or professional degree,298479.0,2.7174,291229,High-Wage
Associate degree,82054.0,7.5075,291292,Both
Bachelor's degree,57233.0,5.5556,292010,Both
Associate degree,,13.2353,292032,High-Demand
Associate degree,67634.0,2.9304,292034,High-Wage
Associate degree,,10.2041,292035,High-Demand
Postsecondary nondegree award,51077.0,4.8387,292043,High-Wage
High school diploma or equivalent,41283.0,8.4525,292052,High-Demand
Postsecondary nondegree award,56326.0,3.876,292055,High-Wage
Associate degree,38274.0,22.3529,292056,High-Demand
Postsecondary nondegree award,41684.0,14.3678,292057,High-Demand
Postsecondary nondegree award,59782.0,3.6442,292061,High-Wage
Postsecondary nondegree award,51967.0,7.398,292072,Both
High school diploma or equivalent,47593.0,5.0,292081,High-Demand
Master's degree,,13.3333,292091,High-Demand
High school diploma or equivalent,57318.0,36.3636,292092,Both
Postsecondary nondegree award,72429.0,5.0562,292099,Both
Associate degree,61360.0,17.6471,299021,Both
Master's degree,,18.1818,299091,High-Demand
Not reported,39409.0,11.9133,310000,High-Demand
High school diploma or equivalent,33780.0,18.9736,311120,High-Demand
Postsecondary nondegree award,38984.0,7.6808,311131,High-Demand
Associate degree,72880.0,13.6364,312011,Both
Associate degree,65701.0,20.1299,312021,Both
Postsecondary nondegree award,69876.0,18.1373,319011,Both
Postsecondary nondegree award,44309.0,7.3446,319091,High-Demand
Postsecondary nondegree award,39905.0,13.8122,319092,High-Demand
High school diploma or equivalent,35109.0,23.4848,319096,High-Demand
Postsecondary nondegree award,38746.0,8.3067,319097,High-Demand
High school diploma or equivalent,65635.0,-1.2821,331011,High-Wage
High school diploma or equivalent,80294.0,3.8911,331012,High-Wage
Postsecondary nondegree award,73061.0,3.4091,331021,High-Wage
High school diploma or equivalent,60025.0,-3.9216,331099,High-Wage
High school diploma or equivalent,88020.0,2.6667,333021,High-Wage
High school diploma or equivalent,61195.0,3.4483,333051,High-Wage
High school diploma or equivalent,39093.0,6.0606,339011,High-Demand
High school diploma or equivalent,56641.0,1.5873,339021,High-Wage
No formal educational credential,37923.0,8.5714,339091,High-Demand
High school diploma or equivalent,38638.0,5.3892,339099,High-Demand
Not reported,30856.0,8.2773,350000,High-Demand
High school diploma or equivalent,56011.0,14.4105,351011,Both
High school diploma or equivalent,41010.0,14.8756,351012,High-Demand
No formal educational credential,32757.0,33.0005,352014,High-Demand
No formal educational credential,34276.0,9.9385,353011,High-Demand
No formal educational credential,27420.0,12.037,353023,High-Demand
No formal educational credential,29774.0,6.1243,353031,High-Demand
No formal educational credential,32179.0,6.6007,353041,High-Demand
No formal educational credential,28414.0,6.5263,359021,High-Demand
No formal educational credential,26450.0,10.8359,359031,High-Demand
High school diploma or equivalent,43883.0,5.1802,371011,High-Demand
High school diploma or equivalent,53371.0,4.9708,371012,High-Wage
No formal educational credential,36621.0,5.7504,373011,High-Demand
Not reported,35342.0,7.1108,390000,High-Demand
High school diploma or equivalent,44948.0,9.542,391022,High-Demand
High school diploma or equivalent,46125.0,22.0,392011,High-Demand
High school diploma or equivalent,30972.0,16.8098,392021,High-Demand
Associate degree,49183.0,6.6667,394031,High-Demand
Postsecondary nondegree award,46336.0,7.578,395012,High-Demand
Postsecondary nondegree award,55428.0,9.6552,395094,Both
High school diploma or equivalent,47846.0,14.0,399031,High-Demand
High school diploma or equivalent,30233.0,5.0992,399032,High-Demand
High school diploma or equivalent,33869.0,8.8235,399041,High-Demand
Not reported,51445.0,1.9297,410000,High-Wage
High school diploma or equivalent,108606.0,-0.1812,411012,High-Wage
No formal educational credential,41225.0,8.4184,412021,High-Demand
High school diploma or equivalent,70450.0,7.7477,413021,Both
Bachelor's degree,99116.0,4.1265,413031,High-Wage
High school diploma or equivalent,64593.0,8.0616,413091,Both
Bachelor's degree,107591.0,8.1731,414011,Both
High school diploma or equivalent,80852.0,4.878,414012,High-Wage
No formal educational credential,34581.0,6.6667,419011,High-Demand
High school diploma or equivalent,50228.0,2.2573,419022,High-Wage
Bachelor's degree,107807.0,11.2676,419031,Both
No formal educational credential,60071.0,-10.4478,419091,High-Wage
High school diploma or equivalent,63240.0,10.8527,419099,Both
High school diploma or equivalent,55022.0,-13.8614,433051,High-Wage
High school diploma or equivalent,50091.0,-2.0833,433061,High-Wage
High school diploma or equivalent,50334.0,-6.9913,434061,High-Wage
High school diploma or equivalent,51395.0,-12.3932,434131,High-Wage
High school diploma or equivalent,55816.0,4.0571,434181,High-Wage
High school diploma or equivalent,52719.0,15.5606,435011,Both
High school diploma or equivalent,50095.0,3.5503,435031,High-Wage
High school diploma or equivalent,51013.0,5.1485,435032,Both
No formal educational credential,59167.0,-12.381,435051,High-Wage
No formal educational credential,59909.0,-13.0435,435052,High-Wage
High school diploma or equivalent,58543.0,12.015,435061,Both
